Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG50,OUT019,435.2783138
FDW20,OUT045,1975.464916
NCO55,OUT049,1833.417525
FDX48,OUT046,2558.077803
FDU48,OUT046,2184.126272
FDR48,OUT019,444.8208708
FDK27,OUT013,1962.684933
FDT35,OUT013,2704.601973
FDN12,OUT049,1874.755012
NCE31,OUT019,1261.010332
FDL21,OUT017,859.7163284
FDV56,OUT017,1889.605426
FDR16,OUT017,3424.465052
NCP41,OUT049,1840.071267
FDJ27,OUT013,1622.756125
FDA07,OUT017,2113.270961
FDK55,OUT049,1522.974379
FDM33,OUT049,3565.046525
FDY46,OUT046,3008.079715
FDD36,OUT046,1964.156499
FDB12,OUT027,3129.366862
FDF28,OUT019,84.0596122
NCE07,OUT019,363.5262375
FDW50,OUT027,4000.762645
NCW18,OUT017,3785.713325
NCJ17,OUT019,654.0227817
DRZ24,OUT010,42.9988859
FDS07,OUT035,2066.68875
NCW05,OUT010,270.6290877
FDZ22,OUT018,1105.596476
FDK02,OUT046,1962.151908
FDZ45,OUT027,4595.718923
FDL25,OUT046,1484.316443
FDS08,OUT045,2767.823373
NCZ42,OUT027,5158.254805
FDX57,OUT035,1780.09224
FDF21,OUT046,3086.073637
FDJ56,OUT018,1294.493284
FDX10,OUT013,646.9394768
DRG48,OUT035,2537.523065
DRN37,OUT046,2713.846488
NCY41,OUT018,319.1422812
FDN28,OUT045,1626.056452
FDE34,OUT045,2816.501606
FDR10,OUT045,2601.662306
FDC32,OUT017,1607.32962
DRG13,OUT046,2706.28732
FDP59,OUT049,1855.793999
NCT53,OUT010,658.6501322
FDL57,OUT027,5529.053158
FDN32,OUT010,1087.220183
FDK09,OUT018,3313.021069
FDA52,OUT010,846.9938091
FDC57,OUT049,3212.418318
FDI09,OUT035,4215.4045
NCB07,OUT046,3131.149597
FDP26,OUT035,1715.894022
FDP40,OUT027,3254.876219
FDL15,OUT013,2396.267842
FDV07,OUT046,1875.120062
FDS03,OUT017,1109.811552
FDE50,OUT049,3096.063656
FDQ15,OUT017,1338.449947
FDQ33,OUT010,463.1523649
FDT22,OUT013,960.3485636
DRO35,OUT035,2031.818354
FDJ41,OUT049,4133.707395
FDQ27,OUT035,1842.377378
FDC26,OUT017,1861.83187
NCF43,OUT027,3737.590867
NCR50,OUT035,2605.194712
FDE39,OUT018,1598.06967
FDN49,OUT027,2137.838544
DRG11,OUT035,1846.402867
NCA18,OUT049,1944.32302
FDM36,OUT018,2514.084581
FDW32,OUT017,1526.738137
NCQ18,OUT010,397.5571758
FDX14,OUT027,2631.90076
FDD46,OUT017,2467.070503
FDI34,OUT019,1731.282776
NCJ17,OUT035,1468.331485
FDB52,OUT035,4155.53922
FDV55,OUT018,2035.408168
FDC57,OUT046,3128.267387
FDB29,OUT046,1876.248455
NCO43,OUT035,1776.993774
FDG44,OUT045,851.3790732
FDJ34,OUT045,2006.792621
FDH40,OUT049,1409.952526
NCD07,OUT027,3233.290747
FDB41,OUT017,844.7548245
FDH47,OUT018,1334.997412
DRK37,OUT035,3386.018592
FDM25,OUT019,876.7002642
NCX06,OUT045,2853.055554
NCS05,OUT017,2193.615833
FDS39,OUT045,2204.165558
FDC47,OUT027,4999.708622
FDG20,OUT013,2862.19277
DRL23,OUT017,1798.658433
FDY33,OUT013,2546.609501
NCH18,OUT045,3775.922047
FDX47,OUT035,2697.503528
NCB06,OUT045,2456.111087
FDP36,OUT049,1008.589854
FDW44,OUT018,2531.321118
NCU41,OUT018,2750.742424
NCS17,OUT046,1555.822852
FDD46,OUT035,2594.439953
FDE45,OUT017,2930.964942
FDI09,OUT017,4129.66147
NCJ54,OUT010,1742.061697
NCA29,OUT018,2455.030614
NCN41,OUT027,3394.557415
FDY34,OUT035,2825.884369
NCG55,OUT035,2016.860824
DRM49,OUT046,818.0359122
NCB42,OUT049,1937.909917
FDE58,OUT045,1857.598752
DRJ25,OUT013,876.8832511
FDS47,OUT010,515.4583947
FDY21,OUT049,3174.99246
NCI54,OUT013,1791.921584
FDO24,OUT017,2560.142655
FDY43,OUT035,2852.12799
FDF35,OUT018,1468.00404
NCP29,OUT019,954.0814671
FDN28,OUT027,3098.884538
FDJ50,OUT018,635.5184398
FDQ14,OUT027,3786.985286
FDC37,OUT035,1942.137321
FDN08,OUT046,1973.189394
FDD04,OUT035,2361.359644
FDW34,OUT018,3582.90123
FDP04,OUT017,1147.205358
NCG07,OUT017,3031.240602
NCN14,OUT018,2644.965566
FDJ16,OUT045,861.0125705
NCM42,OUT045,1700.560067
NCF19,OUT046,859.5806915
FDY21,OUT018,2802.774837
FDY19,OUT035,2072.46837
FDV09,OUT045,2374.43399
FDA28,OUT013,2049.376693
FDC38,OUT018,1848.722566
FDL28,OUT045,3569.38933
NCH43,OUT049,3475.215205
NCN53,OUT045,539.0891214
NCW05,OUT017,1763.164981
NCO30,OUT018,2681.932117
FDT04,OUT019,1364.290018
FDB27,OUT018,2771.336013
NCK07,OUT013,2649.53694
NCA53,OUT013,830.9356
FDB33,OUT018,2337.432152
FDU37,OUT017,1390.765772
FDR13,OUT035,2058.379902
FDE45,OUT049,2945.318858
FDV37,OUT017,3202.205678
FDX44,OUT019,430.9546197
NCL06,OUT017,4159.959084
FDJ28,OUT045,2948.045842
FDX55,OUT049,3568.967939
NCK17,OUT018,416.7918085
FDH52,OUT035,1185.735076
FDN13,OUT027,3023.159671
FDK44,OUT018,2462.882501
FDU16,OUT046,1367.742429
FDZ07,OUT017,1126.011112
NCN06,OUT027,4012.617776
FDH02,OUT010,380.8383372
NCW18,OUT045,3676.055774
FDH57,OUT013,2126.231988
FDV35,OUT045,2437.883365
NCU29,OUT013,2298.611334
NCP02,OUT046,1170.888619
FDN44,OUT013,2612.261733
FDX03,OUT018,490.0877333
FDR11,OUT010,597.204763
FDA36,OUT046,2988.4618
FDP58,OUT027,4849.792746
FDH31,OUT045,1550.482367
FDH34,OUT035,3107.433205
FDS13,OUT035,4265.403675
FDT01,OUT018,3157.973409
FDY09,OUT049,2908.850861
FDV33,OUT027,5549.826397
NCW29,OUT010,138.2459214
NCN17,OUT045,1586.147073
FDX01,OUT046,1940.860774
FDL03,OUT049,3216.58332
DRL59,OUT049,1004.558125
DRM11,OUT027,5535.155448
FDA43,OUT049,3222.828645
FDZ56,OUT010,1018.101688
FDI44,OUT018,1022.805769
FDB50,OUT013,1268.333889
FDU15,OUT019,1368.427771
NCJ19,OUT019,964.7171657
FDD48,OUT013,1894.95943
NCW42,OUT035,3632.38377
FDL24,OUT017,2900.537876
NCB30,OUT013,3127.793286
FDK25,OUT013,2655.633025
FDW28,OUT049,3130.003321
FDD47,OUT017,2833.17283
FDK16,OUT019,511.3503526
FDW37,OUT046,1514.164616
FDA48,OUT035,3636.024832
FDA14,OUT017,2352.070374
FDV15,OUT013,1576.096603
FDN22,OUT049,4059.903676
NCD55,OUT045,673.130963
FDY43,OUT013,2686.277582
NCU05,OUT017,1360.107709
FDF10,OUT035,2509.262025
FDR39,OUT018,2608.502628
FDG40,OUT013,570.4623024
FDZ28,OUT019,91.91293762
FDE02,OUT045,1430.590039
FDU60,OUT049,2826.014137
FDM21,OUT013,4066.314018
FDV52,OUT019,128.2600179
NCW06,OUT013,3027.004912
FDX36,OUT035,3723.657434
FDT35,OUT027,4188.534396
NCL19,OUT010,384.8612563
NCD31,OUT046,2641.884142
FDE53,OUT019,223.1534536
FDW58,OUT019,167.9412024
DRF48,OUT046,3065.195751
FDW57,OUT035,2952.817931
DRH13,OUT017,1867.391406
FDT33,OUT013,2715.349206
DRK47,OUT027,4991.442578
FDY22,OUT010,334.4335028
FDC35,OUT019,1349.231957
FDO03,OUT013,3616.642539
FDF24,OUT045,1365.446154
FDF56,OUT018,2627.603575
FDD28,OUT013,927.4719072
FDG53,OUT027,3677.405398
FDO27,OUT019,466.554569
NCF54,OUT018,2447.15113
FDC20,OUT027,2420.502057
FDU10,OUT046,738.4302378
DRA24,OUT018,2433.608106
FDA02,OUT010,385.0180621
FDG10,OUT017,1091.709233
FDW39,OUT010,941.3712301
FDP04,OUT019,874.5970048
NCM55,OUT013,2941.652468
FDG47,OUT045,4098.447359
NCU41,OUT017,3099.19124
NCK31,OUT017,969.4548224
FDZ46,OUT045,1725.090551
FDU13,OUT027,3772.493187
NCF19,OUT045,795.4097017
NCJ43,OUT013,2729.692491
NCJ05,OUT045,2390.026212
FDS04,OUT027,3613.812133
FDX28,OUT010,291.4326852
FDB41,OUT027,2209.504668
FDG53,OUT046,2222.276301
FDL15,OUT010,497.3647531
FDQ08,OUT049,1128.137687
DRN36,OUT013,1641.272527
FDI46,OUT013,3979.204308
FDG16,OUT027,4772.981719
FDV32,OUT013,1060.313437
FDF44,OUT010,255.232793
FDK04,OUT018,638.3408347
NCA41,OUT013,3052.42297
FDD51,OUT017,740.2382913
NCZ53,OUT045,2926.354788
FDP01,OUT027,3881.107725
FDY25,OUT049,2995.485549
FDB17,OUT018,2554.575659
NCV54,OUT018,1639.576974
FDJ32,OUT017,1157.713007
FDA37,OUT049,2118.994046
FDG35,OUT035,3009.531219
NCM05,OUT018,3878.952425
FDG45,OUT046,3439.56139
FDH28,OUT013,657.1551472
NCE18,OUT049,3999.167998
FDH38,OUT045,1875.297858
FDR56,OUT013,3183.537643
FDH17,OUT027,3020.332747
FDD39,OUT049,3464.814113
FDB41,OUT049,877.7079412
NCR53,OUT046,3491.384939
FDX46,OUT017,1087.835409
FDV28,OUT049,734.9332091
FDA08,OUT018,2423.804575
FDH45,OUT017,850.0567278
NCS38,OUT010,131.7784969
FDD40,OUT010,1154.044814
DRM59,OUT035,2594.043998
NCJ43,OUT018,2511.836329
NCN29,OUT013,860.2265968
NCC19,OUT045,2943.044646
FDR56,OUT035,3309.335243
FDZ43,OUT049,3954.465414
FDJ32,OUT010,846.741342
DRH03,OUT017,1535.370076
NCZ54,OUT035,2725.706503
FDE26,OUT017,2393.383904
FDS03,OUT045,968.1945912
DRZ24,OUT019,6.92341598
FDO48,OUT027,4994.043338
FDW39,OUT049,2857.096129
NCK05,OUT049,1109.02055
NCK30,OUT017,4240.179286
FDT27,OUT018,3358.617978
FDS08,OUT019,911.5001174
NCJ19,OUT049,1010.287727
FDC58,OUT045,736.4469531
DRE37,OUT013,3021.341354
FDW02,OUT035,2159.435297
FDJ02,OUT010,524.1518924
FDX09,OUT045,2951.084493
FDT31,OUT010,1135.025768
FDI24,OUT049,2918.22478
FDY09,OUT045,2791.284353
FDV28,OUT045,466.3457901
DRM47,OUT049,3101.917104
FDT52,OUT019,1933.864651
FDI48,OUT018,687.6447881
FDY55,OUT017,4136.628604
FDU48,OUT013,2144.292777
FDN25,OUT045,901.8765746
FDP20,OUT049,2168.120565
FDJ15,OUT013,2923.428338
FDD04,OUT018,1899.582606
FDY58,OUT045,3596.763536
FDR37,OUT018,2652.879322
FDF44,OUT013,2133.784891
FDD32,OUT045,1384.782345
FDR57,OUT017,2612.079438
DRG39,OUT027,2312.903927
FDX15,OUT017,2528.322419
DRN37,OUT045,2623.427248
FDW40,OUT027,3726.356511
FDB32,OUT049,1666.511377
FDM40,OUT018,1928.773524
FDE39,OUT027,3338.390834
DRH49,OUT017,1503.658635
FDT46,OUT049,952.1746874
NCF06,OUT035,4194.820795
FDP07,OUT017,3202.407564
FDC04,OUT013,3735.318981
FDZ32,OUT017,1815.64662
FDD50,OUT045,2631.135075
FDU56,OUT017,3049.178434
FDV34,OUT017,1326.654666
NCY41,OUT013,591.3042724
NCK18,OUT046,2659.500839
DRH25,OUT049,1054.489427
FDT57,OUT046,3810.303392
FDV56,OUT018,1542.667465
FDV12,OUT045,1593.692774
FDN52,OUT017,1470.172392
FDX38,OUT035,948.4248615
FDE47,OUT018,1764.137481
NCO07,OUT013,3364.389581
FDV09,OUT027,3871.988674
FDZ23,OUT019,1038.414271
DRH51,OUT018,1094.955847
NCY54,OUT045,2573.490496
DRG49,OUT013,3921.81983
NCC19,OUT049,3088.314595
NCV53,OUT045,3740.342604
FDZ47,OUT019,201.4741917
NCO26,OUT018,1537.038646
NCP02,OUT045,956.8331801
NCW30,OUT018,3804.20341
NCN55,OUT046,3828.90062
FDB20,OUT010,638.525069
DRL11,OUT013,2481.451895
DRD60,OUT045,2875.434558
FDW14,OUT010,476.7101168
FDL27,OUT010,826.0187691
FDU09,OUT018,696.3647281
DRH36,OUT027,2746.045038
FDP34,OUT027,3879.436163
FDE04,OUT017,2920.859503
FDZ57,OUT027,3583.29385
FDF02,OUT010,252.7672772
FDG28,OUT045,3807.091562
NCI31,OUT046,685.9134263
FDT43,OUT013,929.5329475
FDU20,OUT046,2059.411511
FDD53,OUT013,739.1127531
FDW15,OUT045,2333.602557
NCT53,OUT045,2514.289046
NCG55,OUT027,3282.23799
FDD48,OUT035,2036.183758
FDG47,OUT049,4272.979851
FDI21,OUT017,1166.046218
FDT27,OUT017,3755.624002
DRO35,OUT013,1845.298833
FDD33,OUT017,3812.186105
FDC04,OUT035,3927.373988
FDY34,OUT013,2672.33033
DRJ49,OUT049,2205.434528
FDE05,OUT049,2378.850576
FDU31,OUT017,3602.381491
NCN19,OUT027,4453.496818
FDK56,OUT027,4380.450194
FDK58,OUT017,1790.089873
NCJ42,OUT035,1823.951689
FDZ34,OUT027,4534.857807
FDA52,OUT018,2539.436433
NCR29,OUT013,880.5674095
FDT48,OUT035,3365.745192
DRJ51,OUT019,1583.613694
NCS54,OUT046,2844.840954
FDV01,OUT035,2655.220969
DRG51,OUT027,3976.247382
NCG42,OUT013,2109.503807
FDA51,OUT049,1852.962067
FDV19,OUT010,704.4740959
NCT18,OUT045,2825.005705
NCS41,OUT045,2856.731737
FDO03,OUT046,3620.072866
FDL12,OUT010,881.5976779
FDY37,OUT010,444.2827469
FDI58,OUT049,1615.022925
FDT28,OUT018,2069.829185
NCC42,OUT010,282.8033207
FDO01,OUT017,2203.054785
FDJ02,OUT013,2403.686745
FDQ04,OUT018,399.8188696
DRL47,OUT013,2017.206199
FDZ32,OUT035,1944.263327
FDC35,OUT035,3418.214769
FDX14,OUT045,1095.332692
FDZ35,OUT013,1705.138743
FDL14,OUT013,2525.615655
FDO04,OUT049,992.6903497
DRK11,OUT017,2649.232657
FDB44,OUT018,3107.325636
FDZ50,OUT049,2965.06074
FDI12,OUT027,2928.722063
FDU43,OUT017,3879.00542
FDD58,OUT010,321.869864
FDB27,OUT017,3099.756227
FDB04,OUT018,1098.900064
NCO17,OUT013,1911.264436
FDL12,OUT017,1078.904334
DRJ13,OUT049,2690.751116
FDD57,OUT045,1586.987967
FDW19,OUT035,2013.748141
DRD27,OUT018,1320.41849
FDH27,OUT027,3700.96428
NCW30,OUT027,5535.362535
FDR40,OUT018,1053.005642
FDG05,OUT013,2470.713549
NCY41,OUT019,1359.897945
FDI38,OUT018,3051.467348
FDR20,OUT046,854.8549222
FDE09,OUT017,1884.291848
FDN50,OUT019,334.3914105
DRF27,OUT045,2331.403992
DRF51,OUT013,555.2513641
NCO02,OUT019,827.0032504
FDB51,OUT027,2431.582951
FDJ50,OUT013,922.0385115
FDN52,OUT013,1346.948739
FDX14,OUT013,1195.200149
FDT27,OUT019,1755.402589
FDV10,OUT013,747.4092425
FDU33,OUT046,791.5604761
FDU58,OUT046,3016.08658
NCP42,OUT027,4529.305735
FDL51,OUT027,4730.556212
DRH15,OUT027,2140.624032
FDU16,OUT017,1472.931589
FDW15,OUT017,2456.777214
FDQ44,OUT045,1973.977037
NCI06,OUT027,4286.298111
DRK23,OUT019,2004.434527
FDC28,OUT035,1881.4474
NCY17,OUT019,1179.011022
NCV05,OUT018,2163.523911
FDM34,OUT019,184.6586634
DRD60,OUT027,4409.326719
FDT38,OUT046,1380.050126
FDQ57,OUT018,2065.80214
FDE59,OUT027,2098.733883
NCM43,OUT046,2649.255682
DRI51,OUT049,2751.851976
NCG30,OUT017,2043.463745
NCK54,OUT035,1996.470825
FDQ16,OUT019,197.8624563
FDI36,OUT013,3114.959896
FDX16,OUT027,3775.379367
FDA34,OUT046,2858.014966
FDJ48,OUT018,3657.742203
FDU47,OUT035,2405.559049
FDS39,OUT046,2282.188248
FDD11,OUT046,4048.877671
FDM16,OUT027,2661.892921
FDU56,OUT018,2676.076309
FDQ32,OUT017,2114.044278
DRK35,OUT013,656.5426294
FDA58,OUT049,3757.833192
DRG48,OUT019,444.7949924
FDT59,OUT010,1806.118691
FDQ31,OUT019,414.9271237
FDS51,OUT018,765.6785377
FDW32,OUT027,2909.210934
FDI15,OUT027,5499.723922
NCV30,OUT017,1102.539411
DRG25,OUT049,3123.348847
FDT02,OUT013,551.4916926
FDO33,OUT027,3282.268189
FDP38,OUT035,1041.48157
FDZ45,OUT035,3292.203049
NCA54,OUT027,4292.673097
FDU33,OUT017,850.325417
FDN58,OUT017,3799.060761
FDI05,OUT045,1149.668613
FDM57,OUT019,566.5134728
NCS42,OUT027,2882.423455
FDB57,OUT045,3540.688017
FDC03,OUT045,3012.547518
FDZ58,OUT013,1962.670335
NCK29,OUT045,1887.020739
NCR53,OUT045,3401.834968
FDE26,OUT027,3763.767215
FDU52,OUT049,2496.305819
FDE41,OUT027,2803.062873
FDU38,OUT018,2661.470484
FDA52,OUT017,2832.809287
FDW46,OUT046,1148.444673
DRI59,OUT035,3703.31966
FDT38,OUT035,1493.75699
FDL33,OUT018,2829.608791
FDQ01,OUT027,5414.274694
FDJ08,OUT046,3053.483807
FDQ47,OUT049,720.5424159
NCZ18,OUT013,3885.167809
FDE29,OUT017,1001.695253
FDF10,OUT027,3780.442468
FDC48,OUT049,1492.11439
FDY58,OUT013,3630.342311
NCX30,OUT010,2007.438526
FDV11,OUT013,2856.575883
FDT46,OUT046,888.0318019
DRD01,OUT019,923.9475446
FDQ11,OUT013,4088.397083
NCM41,OUT017,1570.46467
NCC55,OUT013,620.9387099
FDG45,OUT027,4826.600175
NCQ54,OUT049,2761.904292
FDM34,OUT045,2050.206641
FDD17,OUT019,1784.762944
FDN38,OUT027,5401.936225
FDB53,OUT018,2088.124456
NCL06,OUT035,4251.701134
NCV18,OUT019,648.2957316
FDX25,OUT013,2937.738135
FDB39,OUT046,902.63925
FDC33,OUT049,3254.914417
NCO14,OUT018,485.5724808
FDA58,OUT027,5173.773579
NCQ02,OUT017,3033.654996
NCR53,OUT017,3584.011667
FDN52,OUT046,1411.398812
FDG26,OUT046,4082.529751
FDE23,OUT027,2332.159885
DRI37,OUT013,1030.55795
DRH37,OUT018,2438.230767
FDO01,OUT035,2249.977378
FDK45,OUT049,2215.885786
FDP23,OUT049,3555.208173
FDM33,OUT035,3625.439567
FDD36,OUT017,2047.880962
FDL56,OUT017,1471.614477
FDT27,OUT010,1781.226723
FDG52,OUT017,796.6466412
NCL42,OUT035,3989.64226
DRJ24,OUT046,3176.637495
FDV38,OUT046,843.7498877
FDT35,OUT045,2714.098409
FDY51,OUT045,3365.463505
FDC37,OUT017,1828.940209
NCP43,OUT013,2906.015331
FDO33,OUT045,1764.610801
FDW04,OUT018,1812.169092
NCC31,OUT046,2484.468839
FDK22,OUT049,3520.293168
FDJ50,OUT017,1020.961854
FDV13,OUT017,1587.225315
DRL60,OUT017,2561.140606
FDW03,OUT017,1756.758672
FDY27,OUT035,2915.777873
FDB39,OUT027,2312.042334
FDU59,OUT045,2547.92835
FDZ57,OUT049,2220.584582
FDO21,OUT049,3694.177315
FDS43,OUT018,2762.242749
FDU28,OUT010,1046.416264
FDC51,OUT010,41.66012829
FDW16,OUT010,406.4859905
FDP32,OUT010,96.24966787
FDB60,OUT019,1202.79795
NCQ30,OUT046,1942.691918
FDD26,OUT049,3039.016904
FDI44,OUT045,1241.960609
DRH23,OUT046,895.0808985
FDO44,OUT046,1816.339688
FDG04,OUT046,2977.324726
FDM32,OUT027,2986.801036
FDM09,OUT013,2719.803097
FDZ47,OUT013,1661.214048
FDM40,OUT027,3613.819714
FDY48,OUT017,1765.946745
NCM30,OUT045,674.3460862
FDX36,OUT010,1636.742466
DRF03,OUT017,711.5773083
FDN51,OUT049,4184.137502
FDM57,OUT049,1495.38714
FDB35,OUT049,1685.728151
FDY13,OUT027,2750.734695
FDA37,OUT017,2129.257891
NCX53,OUT017,2349.115047
FDD59,OUT018,1132.230902
FDX10,OUT019,1311.318123
FDC03,OUT018,2779.556744
FDW43,OUT035,3806.35626
FDW10,OUT046,2836.066798
FDY14,OUT027,5510.12194
FDV43,OUT045,758.3706103
FDO40,OUT013,2380.257357
FDP46,OUT027,2934.02041
NCE43,OUT019,679.8849263
FDD05,OUT035,2072.504636
FDJ60,OUT010,777.4414913
DRE27,OUT018,1371.263539
FDO11,OUT035,4167.603369
DRG11,OUT027,3148.56773
FDK33,OUT010,1528.664265
DRM23,OUT045,2607.386528
FDJ02,OUT027,3833.746218
NCZ05,OUT045,1612.715502
NCL30,OUT013,2021.268058
FDZ19,OUT018,2502.988715
FDM45,OUT049,2046.212631
FDO36,OUT046,2919.742407
NCK31,OUT045,835.4473844
DRJ37,OUT045,2450.821913
FDP24,OUT018,1686.844916
FDF46,OUT013,1815.904763
FDX46,OUT019,920.1159668
NCL18,OUT045,2954.866984
FDJ26,OUT013,3390.341988
FDJ07,OUT045,1788.502135
FDY15,OUT013,2393.434748
DRG01,OUT045,1253.800737
FDF58,OUT045,1073.054466
FDZ14,OUT019,15.13980396
FDP31,OUT049,1196.460063
FDH45,OUT013,779.1271052
FDA09,OUT010,875.9201633
FDW31,OUT035,3359.974242
FDA57,OUT046,770.3765776
NCE55,OUT035,2896.04658
FDC17,OUT019,1406.597736
FDC59,OUT013,1168.939032
FDA22,OUT013,2705.560562
FDK52,OUT035,3656.60699
NCM26,OUT046,2490.16455
NCT53,OUT035,2766.121144
FDW45,OUT018,2134.57934
NCI18,OUT035,3671.572757
FDE38,OUT018,2348.326604
FDF08,OUT019,433.8447125
FDY58,OUT010,1724.40029
FDF58,OUT019,832.2404843
FDX39,OUT017,3392.989319
FDB44,OUT049,3459.325458
FDF28,OUT013,2029.999549
FDE39,OUT013,1832.248675
FDT37,OUT018,3731.935804
FDZ45,OUT017,3231.285041
FDO40,OUT035,2538.426018
FDM57,OUT027,2874.598523
DRG36,OUT017,2841.798417
FDY36,OUT010,669.134143
DRL60,OUT027,3903.808007
FDS25,OUT019,185.9415924
DRF49,OUT027,3302.116389
FDP16,OUT045,3797.018839
FDS60,OUT049,3004.9351
FDU15,OUT027,2121.638181
FDK43,OUT046,2006.016683
FDN25,OUT046,1018.449059
FDE53,OUT049,1753.738078
FDB22,OUT013,2462.460741
FDE39,OUT017,1941.909351
FDX35,OUT035,3776.205869
NCG54,OUT049,2746.43413
FDH27,OUT035,2412.022896
NCK42,OUT013,3398.041865
FDS25,OUT049,1831.909481
FDI10,OUT018,2493.095056
FDU35,OUT035,1800.192302
FDI04,OUT017,3206.621836
DRK23,OUT035,4079.738522
FDB53,OUT019,311.1990652
FDY02,OUT049,4144.344484
FDM60,OUT035,913.7104576
NCJ31,OUT010,1733.141774
DRP35,OUT017,2077.174432
NCQ30,OUT018,1685.630736
DRL11,OUT010,586.7162485
FDU01,OUT013,3001.506583
FDR39,OUT035,2980.921991
FDO08,OUT046,2718.249231
FDC02,OUT045,4074.805873
NCZ29,OUT035,2167.034386
FDF29,OUT010,202.1629229
FDZ23,OUT017,3099.551953
NCU53,OUT018,2318.422527
NCW30,OUT013,4053.727105
NCM26,OUT027,3928.722048
FDV50,OUT027,3322.65911
FDW15,OUT049,2418.784788
FDI35,OUT027,4403.428656
FDO11,OUT017,4065.196924
FDN48,OUT046,1554.282875
NCA17,OUT049,2462.000155
NCN54,OUT013,1311.863324
FDP22,OUT013,873.5323335
NCB54,OUT035,2151.261103
FDD08,OUT045,655.853577
DRM48,OUT010,1270.956828
FDG41,OUT027,3207.772326
FDE44,OUT027,2225.932107
FDE26,OUT035,2445.122048
NCS38,OUT013,1829.871623
NCJ54,OUT018,3366.529964
FDI40,OUT019,407.6460227
FDN45,OUT018,3258.60127
FDU43,OUT046,3867.783937
FDI04,OUT010,1183.389508
NCC07,OUT018,1433.889934
NCC07,OUT019,242.1416683
NCD18,OUT045,3577.683431
FDU55,OUT035,4265.660009
FDX59,OUT035,813.5733392
FDR52,OUT049,3083.380603
NCP17,OUT013,1055.369747
FDQ32,OUT045,1933.041121
NCT17,OUT049,3038.413578
FDO10,OUT049,1122.981683
FDE32,OUT049,772.7408575
FDN44,OUT045,2523.25007
FDH02,OUT035,1594.535356
FDK60,OUT013,1650.589006
FDS24,OUT019,477.1066029
FDL03,OUT010,1242.344206
FDB46,OUT027,4825.914968
FDO48,OUT049,3666.827136
FDZ39,OUT049,1778.615949
FDT02,OUT027,2005.953665
FDC50,OUT013,1520.611385
FDP39,OUT035,988.2849993
DRG15,OUT018,657.5970848
FDP10,OUT018,1400.940667
FDF53,OUT027,4305.932994
FDN34,OUT045,2711.695001
FDK02,OUT045,1880.28953
FDC23,OUT045,2833.595313
FDJ10,OUT019,278.0732287
FDE53,OUT035,1857.212513
FDR25,OUT035,4346.033522
FDW50,OUT046,2586.940993
FDS09,OUT049,979.7330001
FDW49,OUT010,903.6331505
FDU51,OUT046,2841.54577
FDF28,OUT018,1757.304812
NCY30,OUT018,2584.450606
FDD44,OUT045,4077.314024
FDX09,OUT017,2892.016633
NCF30,OUT013,1976.23437
FDZ50,OUT019,943.7134747
FDW37,OUT013,1505.378426
FDD11,OUT049,4149.99184
DRH39,OUT018,906.5646446
FDA36,OUT049,3044.921377
NCG43,OUT049,1568.800792
FDF02,OUT035,2006.698413
FDP57,OUT027,3293.593711
NCE42,OUT017,3744.019946
NCR38,OUT027,5346.111952
FDP03,OUT019,56.91980985
FDO51,OUT035,881.2852551
NCQ42,OUT046,2081.405174
NCM41,OUT046,1497.563026
FDH48,OUT027,2863.239563
DRF60,OUT046,3801.910099
FDJ27,OUT035,1767.032692
FDQ14,OUT013,2339.474394
FDN27,OUT017,1987.237931
NCQ02,OUT046,3014.592012
FDJ33,OUT049,2108.02195
FDP07,OUT027,4563.474476
DRE01,OUT049,3848.466002
FDU36,OUT045,1600.666427
FDL28,OUT017,3663.280941
NCX53,OUT046,2282.318257
FDZ39,OUT013,1703.883611
NCP42,OUT013,3088.65877
FDJ14,OUT035,1526.995167
FDK04,OUT049,973.4388642
NCC19,OUT017,3077.846191
FDS09,OUT018,632.2760008
FDZ02,OUT046,1609.076761
FDD35,OUT018,1719.808411
NCY42,OUT017,2370.54589
FDB05,OUT045,3780.739078
FDF20,OUT035,3286.980975
NCO41,OUT018,1302.75992
FDC40,OUT027,2715.811226
FDV58,OUT045,3038.975686
FDZ57,OUT045,2080.03796
DRM35,OUT046,2836.589184
DRN36,OUT018,1325.415411
FDQ13,OUT046,1430.689908
DRO35,OUT010,61.34603192
NCD43,OUT035,1846.306305
FDA51,OUT018,1480.755228
NCX17,OUT027,5061.768827
NCZ17,OUT049,733.0806206
FDR11,OUT027,4010.716179
FDW34,OUT049,3924.140615
FDN50,OUT017,1644.552666
FDS09,OUT046,901.7639612
FDS48,OUT018,2181.553797
FDL44,OUT049,2733.728287
DRF48,OUT018,2750.543377
FDA14,OUT018,2060.11359
NCD30,OUT049,1624.950964
FDI16,OUT017,904.4441178
NCG06,OUT035,4216.045469
DRZ24,OUT035,2126.99496
NCS17,OUT045,1470.040587
FDB37,OUT045,3833.478891
FDE10,OUT035,2255.636608
FDC57,OUT045,3060.996248
FDM12,OUT018,2760.93823
FDE24,OUT049,2339.613945
FDW22,OUT045,3471.451527
DRD01,OUT027,2431.666557
NCZ18,OUT027,5356.251087
FDN49,OUT045,658.5428165
FDR22,OUT035,1986.007981
FDV08,OUT019,1108.704004
FDY39,OUT046,2950.001883
FDV36,OUT049,2149.362094
FDO60,OUT045,778.7359871
FDU04,OUT027,3398.427064
